OTU,ARMS_BelgiumCoast_AJJC81_20200506_20201012_MF100_s1_r1,ARMS_BelgiumCoast_AJJC86_20200506_20201012_MF100_s1_r1,ARMS_BelgiumCoast_AJJC86_20200506_20201012_MF500_s1_r1,ARMS_BelgiumCoast_AJJCD78_20200506_20201012_MF100_s1_r1,ARMS_TZS_Angbat_20200608_20201117_MF100_ETOH_s1_r1,ARMS_TZS_Angbat_20200608_20201117_MF500_ETOH_s1_r1,ARMS_TZS_Angbat_20200608_20201117_SF40_ETOH_s1_r1,ARMS_TZS_Kummelkobben_20200608_20201120_MF100_ETOH_s1_r1,ARMS_TZS_Kummelkobben_20200608_20201120_MF500_ETOH_s1_r1,ARMS_TZS_Kummelkobben_20200608_20201120_SF40_ETOH_s1_r1,ARMS_Crete_1HERP_20200903_20210122_MF500_s1_r1,ARMS_Crete_1HERP_20200903_20210122_MF90_s1_r1,ARMS_Crete_1HERP_20200903_20210122_SF_s1_r1,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,ARMS_Getxo_G1_20200624_20201103_MF500_s1_r1,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,ARMS_Getxo_G2_20200624_20201103_MF100_s1_r1,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1,Classification,TAXON:NCBI_TAX_ID
ASV_395:7ff8cbb2a10e9ac266c1e6c6d4598d0774329fba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Arthropoda;Insecta;Coleopterag;Curculionidae;Cyamobolus;Cyamobolus,Cyamobolus:2719636
ASV_396:7ffc71898bf80a657b5f662d889fec5f3fe08394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Leptothecatag;Obeliidae;Obelia;Obelia,Obelia:32569
ASV_397:81794ab7dd7ded430bf334e73d74f419564125a2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Cnidaria;Anthozoa;Scleractiniag;Acroporidae;Montipora;Montipora,Montipora:46703
ASV_398:838c52d37f82d5eebca78ece241ab0c57597853b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Cnidaria;Anthozoa;Scleractiniag;Merulinidae;Platygyra;Platygyra,Platygyra:102204
ASV_399:83d2d860ee7a3e339b40075f5eda9b1987df975c,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Eukaryota;Nematoda;Chromadorea;Rhabditidag;Heterakidae;Heterakis;Heterakis,Heterakis:65464
ASV_400:84530edfada774bd27a7abb7f6d441af9c9863a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatidag;Candidae;Tricellaria;Tricellaria,Tricellaria:178315
ASV_401:84f78147eb5595677c3bf1ee0e328234b88cb26b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Platyhelminthes;Rhabditophora;Polycladidag;Prosthiostomidae;Prosthiostomum;Prosthiostomum,Prosthiostomum:983678
ASV_402:856db9b9434685e1d28055020ca544898c3fe23c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocidag;Syllidae;Syllis;Syllis,Syllis:418360
ASV_403:85ec3c1621ca31d582e9ff2705174941f0022b16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Ascomycota;Leotiomycetes;Erysiphalesg;Erysiphaceae;Podosphaera;Podosphaera,Podosphaera:62701
ASV_404:863ce539c0a4a2ef2eb6f9983519e27df05679a3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae,Phaeophyceae:2870
ASV_405:864ca120075287290d7d4f3ae4793dd35a3ea154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobidag;Ophirina;Ophirina;Ophirina,Ophirina:2598729
ASV_406:87373b838a9ca91f37efb9b937843bf74cb65a04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolalesg;Sporidiobolaceae;Rhodotorula;Rhodotorula,Rhodotorula:5533
ASV_407:894b903069131e5951fef671b20af25efadd3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Annelida;Polychaeta;Sabellidag;Serpulidae;Pomatoceros;Pomatoceros,Pomatoceros:344940
ASV_408:8a91cde1543988a087bdd79f95dd600b44f11ddc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Pythiales;Oomycota,Oomycota:4762
ASV_409:8b053fdafb56e127545eb743c14a63e56174318a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatidag;Umbonulidae;Umbonula;Umbonula,Umbonula:560990
ASV_410:8b71471b4273d9472b54ec1acb6b987bf32d8029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadalesg;Volvocaceae;Colemanosphaera;Colemanosphaera,Colemanosphaera:1703173
ASV_411:8c05105b2091aaf46c243c0814678a2dfe06fbd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bicosoecida;Bigyra,Bigyra:2683628
ASV_412:8c5f0a2321d01117f3672a80fc49b2d7ef768136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Thraustochytrida;Bigyra,Bigyra:2683628
ASV_413:8cd381f8f04807bf94797d29cc0e5bb363a6cc9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Streptophyta;Magnoliopsida;Dioscorealesg;Burmanniaceae;Afrothismia;Afrothismia,Afrothismia:396643
ASV_414:8d2cbb58405ea066bda32860992b99fb16134a18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Eukaryota;Fucales;Phaeophyceae,Phaeophyceae:2870
ASV_415:8e5a4b00102a5edb34faae3d70933b035f610682,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bicosoecida;Bigyra,Bigyra:2683628
ASV_416:8f6f758768ce55300562c9fc043f51c80cdef7e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocidag;Phyllodocidae;Phyllodoce;Phyllodoce,Phyllodoce:45908\n222014
ASV_417:8fd5d0d0e7f6093f8f843484059794cfdf1cc909,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Chlorophyta;Ulvophyceae;Oltmannsiellopsidalesg;Oltmannsiellopsidaceae;Oltmannsiellopsis;Oltmannsiellopsis,Oltmannsiellopsidaceae:2682492
ASV_418:90ae0cacad0603660c6033b2b0e78016f04703d4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Plocamialesg;Plocamiaceae;Plocamiocolax;Plocamiocolax,Plocamiocolax:35205
ASV_419:91f6904af8706755c44ad05d95a34a3c44faf183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Arthropoda;Diplopoda;Polydesmidag;Paradoxosomatidae;Asiomorpha;Asiomorpha,Asiomorpha:614257
ASV_420:93c5fdaad5693cec585b748a30bd63653471b126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocidag;Polynoidae;Harmothoe;Harmothoe,Harmothoe:46594
ASV_421:948af43284414e37bf8f21d1fd8afd6dd5564441,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosiralesg;Thalassiosiraceae;Thalassiosira;Thalassiosira,Thalassiosira:35127
ASV_422:961e5c9fa021591954e71e7ebfeca4355e6e638f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Stylommatophorag;Geomitridae;Xerocrassa;Xerocrassa,Geomitridae:1920660
ASV_423:998a7a912d21dd86310fef1b852b2d7c9db7dbb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Platyhelminthes;Rhabditophora;Polycladidag;Leptoplanidae;Stylochoplana;Stylochoplana,Stylochoplana:31251
ASV_424:99b78449b12f40cf4b1af4f364552f6c6bfccaf4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Cypriniformesg;Cyprinidae;Osteochilus;Osteochilus,Osteochilus:227287
ASV_425:99c25655ff92b0c51ec2cb41a5d55db60cf96222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Bicosoecida;Bigyra,Bigyra:2683628
ASV_426:99f969daba4db87d53e0fe79037a45d293e965e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleopterag;Coccinellidae;Scymnus;Scymnus,Scymnus:115351
ASV_427:9aaec3286f0be5b3dbff5a357a7f55379a88eff1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Phthirapterag;Haematopinidae;Haematopinus;Haematopinus,Haematopinus:179153
ASV_428:9b52e3383b4756b13be40f2bdbf5b15bd161a72f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocidag;Syllidae;Syllis;Syllis,Syllis:418360
ASV_429:9bcbfbd8a44129d0b0e24c234ae39c0c5fa8767b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae,Phaeophyceae:2870
ASV_430:9be77ec13e9fc452d3234700f0fe8d1ea94e9d46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chlorophyta;Trebouxiophyceae;Coccomyxag;Coccomyxa;Coccomyxa;Coccomyxa,Coccomyxa:41891\n320428
ASV_431:9c3c44d7e115eae58196b0a13537ab0a83478beb,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Peronosporales;Oomycota,Oomycota:4762
ASV_432:9c5ea6d3058286f407b8e0c4d205ab9190673308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Cerithiidaeg;Cerithiidae;Bittium;Bittium,Bittium:1357313
ASV_433:9c9fb164f69054d667f6f369bbd8ea9d68723631,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Neogastropodag;Conidae;Conus;Conus,Conus:6490
ASV_434:9ccb2469127e6e0039d86980080eefbb5013fc76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Pythiales;Oomycota,Oomycota:4762
ASV_435:9d12970e3695eba4f80764965d82d8d25d1d2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Thraustochytrida;Bigyra,Bigyra:2683628
ASV_436:9e6372ddb6e284749c678e55127b360bdef227a1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Fucales;Phaeophyceae,Phaeophyceae:2870
ASV_437:9ecfdb3f230edabdb6772dc9b904ca0d0c734cd3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Rhodymenialesg;Hymenocladiaceae;Erythrymenia;Erythrymenia,Erythrymenia:81599
ASV_438:a0479d6b6a79b40a83578f3f659f61fab8357393,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosiralesg;Skeletonemataceae;Skeletonema;Skeletonema,Skeletonema:2842
ASV_439:a0659a9df6ae1e43998e4bcc02c00bfb6436cca2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Ascomycota;Lecanoromycetes;Phlyctidaceaeg;Phlyctidaceae;Phlyctis;Phlyctis,Phlyctis:318740
ASV_440:a09df255f2cfd11d86ac5d86e5b0053019469bd0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hemipterag;Cicadidae;Gudanga;Gudanga,Cicadidae:7033
ASV_441:a11b970dc5449defb350177abf087f70a62f08e5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatidag;Bugulidae;Dendrobeania;Dendrobeania,Dendrobeania:1545972
ASV_442:a127b67cfeeaf7576864be0eefcf2d249979cdd9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Discosea;Longamoebia;Longamoebiag;Acanthamoebidae;Acanthamoeba;Acanthamoeba,Acanthamoeba:5754
ASV_443:a12a3f85b327fa6e17b3b398b5db652f3c3dd8db,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Ascomycota;Eurotiomycetes;Onygenalesg;Arthrodermataceae;Nannizzia;Nannizzia,Nannizzia:1915381
ASV_444:a1ff9a1a2b28d2a57e4e41dea3e9b3a818963e79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidalesg;Codiaceae;Codium;Codium,Codium:3132
ASV_445:a396616e2f154e949bd8498a8a8be90c2c66427b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocidag;Phyllodocidae;Phyllodoce;Phyllodoce,Phyllodoce:45908\n222014
ASV_446:a4ac801298a38f2097bd5164d3d0e4830986787f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatidag;Candidae;Tricellaria;Tricellaria,Tricellaria:178315
ASV_447:a5e027f84f7f5f60e04f6a678c4bf94fb96e4518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Platyhelminthes;Rhabditophora;Rhabdocoelag;Graffillidae;Graffilla;Graffilla,Graffilla:84094
ASV_448:a619e3900a737f248ab285de6fa104f1b238bf4d,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillarialesg;Bacillariaceae;Cylindrotheca;Cylindrotheca,Cylindrotheca:2852
ASV_449:a70cf24a45881e5ac352bfffa0e1160a29434826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatidag;Candidae;Tricellaria;Tricellaria,Tricellaria:178315
ASV_450:a71d0433f30be5bbbaf09fc7db9c616c225dc84f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Lepidopterag;Lycaenidae;Cigaritis;Cigaritis,Cigaritis:596671
ASV_451:a78451001fc17a51e795714436d174954d2e555a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;Ascomycota;Lecanoromycetes;Lecanoralesg;Cladoniaceae;Cladonia;Cladonia,Cladoniaceae:5198
ASV_452:a7e801bf68245014b9bbb4b83bbc37c64ca0df35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Porifera;Demospongiae;Axinellidag;Raspailiidae;Raspailia;Raspailia,Raspailia:436703
ASV_453:a7f0d35e66b0af92421cf040060a2c4fbcd057b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxag;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa,Chrysoparadoxa:2498841
ASV_454:aa38b28951d8c6ce220c3f04f276262a73da084c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Rhodophyta;Bangiophyceae;Bangialesg;Bangiaceae;Pyropia;Pyropia,Pyropia:1094566
ASV_455:aa5e098e8c9a4027684006e716d298c9d2e9cb62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Gastrotricha;Chaetonotida;Chaetonotidag;Chaetonotidae;Lepidodermella;Lepidodermella,Lepidodermella:41322
ASV_456:ab1b0371ab65e332be069d58ae65f4f133e3baf8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Chlorophyta;Pyramimonadophyceae;Pyramimonadalesg;Pyramimonadaceae;Cymbomonas;Cymbomonas,Cymbomonas:36880
ASV_457:ad59e3457878ff4f1d8b3229c5f5ad82eed94b65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Ctenostomatidag;Vesiculariidae;Amathia;Amathia,Amathia:98848
ASV_458:ae2faccc88a4e19f5f90084cd7ab04615db6b285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosiralesg;Thalassiosiraceae;Thalassiosira;Thalassiosira,Thalassiosira:35127
ASV_459:b03c6163ca68e06744a09750f452d2d0651f6d60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Terebellidag;Terebellidae;Pista;Pista,Pista:104724
ASV_460:b0a7f6dff138a4ffae34636597a2bf3d856a4d9b,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Orbiniidaeg;Orbiniidae;Naineris;Naineris,Naineris:273008
ASV_461:b3d41ba43852925da8796ce03985fb9003b663cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Cnidaria;Anthozoa;Alcyonaceag;Gorgoniidae;Leptogorgia;Leptogorgia,Leptogorgia:37507
ASV_462:b4161107c2674c560fc1e4df1e376a14579823da,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosiralesg;Thalassiosiraceae;Thalassiosira;Thalassiosira,Thalassiosira:35127
ASV_463:b568b67436465d20efdc8b1c3d14e5c3a7a79246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Saprolegniales;Oomycota,Oomycota:4762
ASV_464:b5df0be0aad76857a956e0833d438d1834ffbc79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Chordata;Mammalia;Primatesg;Lepilemuridae;Lepilemur;Lepilemur,Lepilemur:9452
ASV_465:b7f8234af4cb9ddbb027e868640790fd039b1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Olpidiopsidales;Oomycota,Oomycota:4762
ASV_466:b86aeb2f93ce88ff290a5b121d6ca779472dea05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Malacostraca;Decapodag;Carcinidae;Carcinus;Carcinus,Carcinus:6758
ASV_467:b8a0f9cc2d04e8f40d165e1dfb91dfcfd8935a3a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Cyprinodontiformesg;Nothobranchiidae;Nimbapanchax;Nimbapanchax,Nimbapanchax:696752
ASV_468:b950b7d90c9e09f45b42ac5edbbf0a4fa75a62a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Anthoathecatag;Zancleidae;Zanclea;Zanclea,Zanclea:264063
ASV_469:b97c0b332c228dabd0524f5975285d109218e5c4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Echinodermata;Echinoidea;Echinoidag;Echinidae;Psammechinus;Psammechinus,Psammechinus:7659
ASV_470:b9e026c2d9f9383b1360f9d1170c293edf1587e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Euglenozoa;Kinetoplastea;Trypanosomatidag;Trypanosomatidae;Trypanosoma;Trypanosoma,Trypanosoma:5690
ASV_471:ba070aa0b4b609466e658977447ba2381dbef59b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chordata;Aves;Strigiformesg;Strigidae;Ninox;Ninox,Ninox:56288
ASV_472:baac4e21751978065991af32050497a85b66b985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Sessiliag;Balanidae;Balanus;Balanus,Balanus:6677
ASV_473:baf3fdcaec84cc6cc2e53494a7ae48a5c3c530e9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Malacostraca;Decapodag;Portunidae;Bathynectes;Bathynectes,Bathynectes:557267
ASV_474:bd1ff2d00ef106d09ca5a064dc9a16c82d94ce20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chlorophyta;Trebouxiophyceae;Coccomyxag;Coccomyxa;Coccomyxa;Coccomyxa,Coccomyxa:41891\n320428
ASV_475:be698a74dae6c44538dd350b20c2baa2fe43b27c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Eustigmatales;Eustigmatophyceae,Eustigmatophyceae:5747
ASV_476:be7b143d086edd9fbff573c93f3da00ab962c666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Ascomycota;Taphrinomycetes;Taphrinalesg;Taphrinaceae;Taphrina;Taphrina,Taphrina:5010
ASV_477:bea3793b30ff13b48c866933074f13dce115645d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Apicomplexa;Aconoidasida;Haemosporidag;Leucocytozoidae;Leucocytozoon;Leucocytozoon,Leucocytozoon:195944
ASV_478:beca2eff327c0bf97d55fb7a8ee42a27d1f982b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Cerithiidaeg;Cerithiidae;Bittium;Bittium,Bittium:1357313
ASV_479:bf36f9450f79c841dc9e00e65e8ca79576b39083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Cnidaria;Anthozoa;Scleractiniag;Merulinidae;Platygyra;Platygyra,Platygyra:102204
ASV_480:bf9f185dad3053e91e639f3e9150e2176d1eaa66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Calanoidag;Diaptomidae;Lovenula;Lovenula,Lovenula:2487505
ASV_481:bfb5684043b15b1e7057f427a49b9b6a7a8fc134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chordata;Actinopteri;Anguilliformesg;Colocongridae;Coloconger;Coloconger,Coloconger:391218
ASV_482:bfc03b85be0b08cf62faa7e23e812a099d4f0c19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Arthropoda;Insecta;Coleopterag;Coccinellidae;Scymnus;Scymnus,Scymnus:115351
ASV_483:c0993222f153ec6ae50f81d06f5b6e24a072733a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Mollusca;Gastropoda;Cycloneritidag;Neritopsidae;Titiscania;Titiscania,Titiscania:200180
ASV_484:c101536725587e0f395121665aceb01809a0d9e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Sessiliag;Balanidae;Balanus;Balanus,Balanus:6677
ASV_485:c1514241c29560588a85e291974ce482ef43b077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Sarcoptiformesg;Pteronyssidae;Stenopteronyssus;Stenopteronyssus,Stenopteronyssus:474291
ASV_486:c1e9ad449c4fba8856016806efd2c9c1a59c3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Cnidaria;Anthozoa;Scleractiniag;Merulinidae;Platygyra;Platygyra,Platygyra:102204
ASV_487:c28461f6b2612e0358e664506ae945372d85c357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chordata;Lepidosauria;Squamatag;Agamidae;Leiolepis;Leiolepis,Leiolepis:52195
ASV_488:c42cc3fa77681a0e7d346e87d17a7b4dac37e98b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Streptophyta;Gnetopsida;Ephedralesg;Ephedraceae;Ephedra;Ephedra,Ephedra:3387
ASV_489:c89a6385a5b9127d912ece11e06368d9222d0a88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Thraustochytrida;Bigyra,Bigyra:2683628
ASV_490:ca4ecfda3546ac7c0946af8fab2b57ca4f732213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatidag;Candidae;Tricellaria;Tricellaria,Tricellaria:178315
ASV_491:cb5d3e506d6adb1da5dcec648574b03e51ef6c03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Kurtiformesg;Apogonidae;Ostorhinchus;Ostorhinchus,Ostorhinchus:638290
ASV_492:cb6b542cdf433b7d7ce9f1a0014ef47f901e2c10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetalesg;Saccharomycetaceae;Eremothecium;Eremothecium,Eremothecium:33170
ASV_493:cca5f41045b0a61fb8e919016701b50f441cd401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Porifera;Demospongiae;Suberitidag;Halichondriidae;Halichondria;Halichondria,Halichondria:6061
ASV_494:cf7eb0028b1c56e614a4fbaf5a1e5f1d4abde487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosiralesg;Thalassiosiraceae;Thalassiosira;Thalassiosira,Thalassiosira:35127
ASV_495:cfc3994b0e0d2275b93da56e54742b254dc39a37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Saprolegniales;Oomycota,Oomycota:4762
